"","ctime","intertime","cwma","ratecat"
"2882",1398283260,60,553.548387096774,"m"
"2883",1398284400,1140,590.322580645161,"m"
"2884",1398284820,420,574.838709677419,"m"
"2885",1398285000,180,522.58064516129,"m"
"2886",1398285540,540,540,"m"
"2887",1398285540,0,540,"l"
"2888",1398286260,720,524.516129032258,"m"
"2889",1398286800,540,522.58064516129,"m"
"2890",1398286800,0,499.354838709677,"l"
"2891",1398286800,0,483.870967741935,"l"
"2892",1398286800,0,483.870967741935,"l"
"2893",1398288600,1800,522.58064516129,"h"
"2894",1398288600,0,522.58064516129,"l"
"2895",1398288600,0,464.516129032258,"l"
"2896",1398289500,900,474.193548387097,"m"
"2897",1398290400,900,493.548387096774,"m"
"2898",1398291780,1380,528.387096774194,"h"
"2899",1398292200,420,541.935483870968,"m"
"2900",1398292200,0,522.58064516129,"l"
"2901",1398292800,600,541.935483870968,"m"
"2902",1398293100,300,478.064516129032,"m"
"2903",1398293400,300,483.870967741935,"m"
"2904",1398294000,600,495.483870967742,"m"
"2905",1398294000,0,464.516129032258,"l"
"2906",1398294000,0,445.161290322581,"l"
"2907",1398294600,600,454.838709677419,"m"
"2908",1398295200,600,474.193548387097,"m"
"2909",1398295800,600,445.161290322581,"m"
"2910",1398295800,0,406.451612903226,"l"
"2911",1398297600,1800,464.516129032258,"h"
"2912",1398299400,1800,522.58064516129,"h"
"2913",1398299400,0,520.645161290323,"l"
"2914",1398299400,0,483.870967741935,"l"
"2915",1398299400,0,470.322580645161,"l"
"2916",1398300300,900,493.548387096774,"m"
"2917",1398300300,0,476.129032258065,"l"
"2918",1398301200,900,505.161290322581,"m"
"2919",1398301200,0,481.935483870968,"l"
"2920",1398301560,360,476.129032258065,"m"
"2921",1398302040,480,491.612903225806,"m"
"2922",1398303000,960,522.58064516129,"m"
"2923",1398303900,900,551.612903225806,"m"
"2924",1398304800,900,522.58064516129,"m"
"2925",1398304800,0,522.58064516129,"l"
"2926",1398306600,1800,580.645161290323,"h"
"2927",1398306600,0,551.612903225806,"l"
"2928",1398306600,0,522.58064516129,"l"
"2929",1398307500,900,507.096774193548,"m"
"2930",1398307740,240,501.290322580645,"m"
"2931",1398307800,60,503.225806451613,"m"
"2932",1398308400,600,503.225806451613,"m"
"2933",1398310020,1620,545.806451612903,"h"
"2934",1398310800,780,561.290322580645,"m"
"2935",1398310800,0,541.935483870968,"l"
"2936",1398311400,600,561.290322580645,"m"
"2937",1398312000,600,580.645161290323,"m"
"2938",1398312000,0,561.290322580645,"l"
"2939",1398313800,1800,600,"h"
"2940",1398315600,1800,638.709677419355,"h"
"2941",1398315600,0,638.709677419355,"l"
"2942",1398316140,540,598.064516129032,"m"
"2943",1398316440,300,549.677419354839,"m"
"2944",1398317400,960,580.645161290323,"m"
"2945",1398318600,1200,619.354838709677,"m"
"2946",1398322200,3600,735.483870967742,"h"
"2947",1398324300,2100,774.193548387097,"h"
"2948",1398326400,2100,841.935483870968,"h"
"2949",1398327000,600,832.258064516129,"m"
"2950",1398329580,2580,915.483870967742,"h"
"2951",1398339000,9420,1207.74193548387,"h"
"2952",1398340800,1800,1250.32258064516,"h"
"2953",1398342300,1500,1267.74193548387,"h"
"2954",1398342300,0,1238.70967741935,"l"
"2955",1398342600,300,1219.35483870968,"m"
"2956",1398343800,1200,1258.06451612903,"m"
"2957",1398344400,600,1219.35483870968,"m"
"2958",1398344400,0,1219.35483870968,"l"
"2959",1398344400,0,1219.35483870968,"l"
"2960",1398345300,900,1219.35483870968,"m"
"2961",1398346200,900,1240.64516129032,"m"
"2962",1398346200,0,1238.70967741935,"l"
"2963",1398346200,0,1219.35483870968,"l"
"2964",1398346500,300,1176.77419354839,"m"
"2965",1398348000,1500,1200,"h"
"2966",1398352080,4080,1331.61290322581,"h"
"2967",1398352440,360,1323.87096774194,"m"
"2968",1398353400,960,1335.48387096774,"m"
"2969",1398355860,2460,1414.83870967742,"h"
"2970",1398358800,2940,1451.61290322581,"h"
"2971",1398359100,300,1403.22580645161,"m"
"2972",1398360300,1200,1441.93548387097,"m"
"2973",1398361500,1200,1463.22580645161,"m"
"2974",1398364200,2700,1540.64516129032,"h"
"2975",1398364500,300,1519.35483870968,"m"
"2976",1398366900,2400,1558.06451612903,"h"
"2977",1398367680,780,1467.09677419355,"m"
"2978",1398368400,720,1422.58064516129,"m"
"2979",1398369000,600,1374.1935483871,"m"
"2980",1398369600,600,1374.1935483871,"m"
"2981",1398370800,1200,1329.67741935484,"m"
"2982",1398372600,1800,1083.87096774194,"h"
"2983",1398374100,1500,1074.1935483871,"h"
"2984",1398375000,900,1054.83870967742,"m"
"2985",1398375000,0,1054.83870967742,"l"
"2986",1398375000,0,1045.16129032258,"l"
"2987",1398375420,420,1020,"m"
"2988",1398376560,1140,1037.41935483871,"m"
"2989",1398376560,0,1037.41935483871,"l"
"2990",1398376800,240,1045.16129032258,"m"
"2991",1398377400,600,1035.48387096774,"m"
"2992",1398378600,1200,1045.16129032258,"m"
"2993",1398378600,0,1045.16129032258,"l"
"2994",1398380400,1800,1103.22580645161,"h"
"2995",1398381900,1500,1141.93548387097,"h"
"2996",1398382320,420,1107.09677419355,"m"
"2997",1398383100,780,1000.64516129032,"m"
"2998",1398384000,900,1018.06451612903,"m"
"2999",1398384000,0,987.096774193548,"l"
"3000",1398384000,0,907.741935483871,"l"
"3001",1398385500,1500,861.290322580645,"h"
"3002",1398387600,2100,919.354838709677,"h"
"3003",1398387600,0,880.645161290323,"l"
"3004",1398387600,0,841.935483870968,"l"
"3005",1398387600,0,754.838709677419,"l"
"3006",1398387600,0,745.161290322581,"l"
"3007",1398388800,1200,706.451612903226,"m"
"3008",1398388800,0,681.290322580645,"l"
"3009",1398389400,600,677.41935483871,"m"
"3010",1398390000,600,677.41935483871,"m"
"3011",1398391200,1200,696.774193548387,"m"
"3012",1398391200,0,658.064516129032,"l"
"3013",1398391200,0,600,"l"
"3014",1398391500,300,561.290322580645,"m"
"3015",1398392160,660,553.548387096774,"m"
"3016",1398393600,1440,600,"h"
"3017",1398393900,300,609.677419354839,"m"
"3018",1398394500,600,615.483870967742,"m"
"3019",1398394560,60,580.645161290323,"m"
"3020",1398394800,240,588.387096774194,"m"
"3021",1398394860,60,582.58064516129,"m"
"3022",1398396600,1740,619.354838709677,"h"
"3023",1398396600,0,580.645161290323,"l"
"3024",1398396600,0,580.645161290323,"l"
"3025",1398396900,300,532.258064516129,"m"
"3026",1398397200,300,493.548387096774,"m"
"3027",1398400800,3600,596.129032258065,"h"
"3028",1398402000,1200,609.677419354839,"m"
"3029",1398402120,120,584.516129032258,"m"
"3030",1398403440,1320,627.096774193548,"h"
"3031",1398404400,960,658.064516129032,"m"
"3032",1398404700,300,619.354838709677,"m"
"3033",1398405600,900,580.645161290323,"m"
"3034",1398406800,1200,619.354838709677,"m"
"3035",1398410100,3300,725.806451612903,"h"
"3036",1398410100,0,725.806451612903,"l"
"3037",1398410340,240,733.548387096774,"m"
"3038",1398412800,2460,774.193548387097,"h"
"3039",1398412800,0,774.193548387097,"l"
"3040",1398413400,600,774.193548387097,"m"
"3041",1398415200,1800,812.903225806452,"h"
"3042",1398417180,1980,838.064516129032,"h"
"3043",1398420000,2820,929.032258064516,"h"
"3044",1398420060,60,930.967741935484,"m"
"3045",1398422700,2640,1006.45161290323,"h"
"3046",1398425400,2700,1072.25806451613,"h"
"3047",1398429000,3600,1141.93548387097,"h"
"3048",1398429120,120,1136.12903225806,"m"
"3049",1398429900,780,1141.93548387097,"m"
"3050",1398429900,0,1140,"l"
"3051",1398430800,900,1161.29032258065,"m"
"3052",1398432600,1800,1217.41935483871,"h"
"3053",1398432900,300,1170.96774193548,"m"
"3054",1398434400,1500,1219.35483870968,"h"
"3055",1398438000,3600,1335.48387096774,"h"
"3056",1398438000,0,1325.8064516129,"l"
"3057",1398438000,0,1316.12903225806,"l"
"3058",1398441600,3600,1316.12903225806,"h"
"3059",1398443400,1800,1335.48387096774,"h"
"3060",1398445200,1800,1389.67741935484,"h"
"3061",1398445200,0,1347.09677419355,"l"
"3062",1398446100,900,1345.16129032258,"m"
"3063",1398446100,0,1335.48387096774,"l"
"3064",1398446160,60,1308.38709677419,"m"
"3065",1398448200,2040,1335.48387096774,"h"
"3066",1398449400,1200,1267.74193548387,"m"
"3067",1398451800,2400,1345.16129032258,"h"
"3068",1398452100,300,1347.09677419355,"m"
"3069",1398452280,180,1273.54838709677,"m"
"3070",1398454200,1920,1335.48387096774,"h"
"3071",1398455820,1620,1368.38709677419,"h"
"3072",1398456000,180,1316.12903225806,"m"
"3073",1398457020,1020,1285.16129032258,"m"
"3074",1398457800,780,1219.35483870968,"m"
"3075",1398457800,0,1217.41935483871,"l"
"3076",1398458580,780,1157.41935483871,"m"
"3077",1398458700,120,1074.1935483871,"m"
"3078",1398459600,900,987.096774193548,"m"
"3079",1398459600,0,983.225806451613,"l"
"3080",1398461880,2280,1031.61290322581,"h"
"3081",1398462540,660,1052.90322580645,"m"
"3082",1398462600,60,1025.8064516129,"m"
"3083",1398463200,600,987.096774193548,"m"
"3084",1398463200,0,977.41935483871,"l"
"3085",1398463200,0,929.032258064516,"l"
"3086",1398464400,1200,851.612903225806,"m"
"3087",1398464640,240,859.354838709677,"m"
"3088",1398464700,60,861.290322580645,"m"
"3089",1398466800,2100,812.903225806452,"h"
"3090",1398466800,0,754.838709677419,"l"
"3091",1398466800,0,696.774193548387,"l"
"3092",1398466800,0,696.774193548387,"l"
"3093",1398468600,1800,725.806451612903,"h"
"3094",1398470400,1800,783.870967741935,"h"
"3095",1398472200,1800,840,"h"
"3096",1398473040,840,801.290322580645,"m"
"3097",1398474000,960,793.548387096774,"m"
"3098",1398475200,1200,754.838709677419,"m"
"3099",1398475380,180,750.967741935484,"m"
"3100",1398475800,420,758.709677419355,"m"
"3101",1398476400,600,716.129032258065,"m"
"3102",1398476700,300,673.548387096774,"m"
"3103",1398478080,1380,712.258064516129,"h"
"3104",1398478800,720,702.58064516129,"m"
"3105",1398479940,1140,714.193548387097,"m"
"3106",1398481200,1260,754.838709677419,"h"
"3107",1398481200,0,729.677419354839,"l"
"3108",1398481200,0,725.806451612903,"l"
"3109",1398483000,1800,754.838709677419,"h"
"3110",1398483000,0,754.838709677419,"l"
"3111",1398484800,1800,739.354838709677,"h"
"3112",1398484800,0,718.064516129032,"l"
"3113",1398485400,600,735.483870967742,"m"
"3114",1398485880,480,731.612903225806,"m"
"3115",1398486600,720,754.838709677419,"m"
"3116",1398486600,0,754.838709677419,"l"
"3117",1398486600,0,716.129032258065,"l"
"3118",1398487920,1320,750.967741935484,"h"
"3119",1398488400,480,764.516129032258,"m"
"3120",1398488700,300,706.451612903226,"m"
"3121",1398488880,180,712.258064516129,"m"
"3122",1398488880,0,712.258064516129,"l"
"3123",1398490200,1320,754.838709677419,"h"
"3124",1398490200,0,696.774193548387,"l"
"3125",1398492300,2100,706.451612903226,"h"
"3126",1398492420,120,652.258064516129,"m"
"3127",1398492660,240,632.903225806452,"m"
"3128",1398496080,3420,712.258064516129,"h"
"3129",1398496740,660,694.838709677419,"m"
"3130",1398496740,0,689.032258064516,"l"
"3131",1398499200,2460,754.838709677419,"h"
"3132",1398504000,4800,890.322580645161,"h"
"3133",1398504000,0,880.645161290323,"l"
"3134",1398505500,1500,884.516129032258,"h"
"3135",1398510000,4500,1006.45161290323,"h"
"3136",1398513600,3600,1085.8064516129,"h"
"3137",1398520800,7200,1277.41935483871,"h"
"3138",1398520800,0,1277.41935483871,"l"
"3139",1398523800,3000,1374.1935483871,"h"
"3140",1398528000,4200,1451.61290322581,"h"
"3141",1398528600,600,1470.96774193548,"m"
"3142",1398529200,600,1432.25806451613,"m"
"3143",1398529800,600,1451.61290322581,"m"
"3144",1398529800,0,1432.25806451613,"l"
"3145",1398529800,0,1416.77419354839,"l"
"3146",1398532500,2700,1480.64516129032,"h"
"3147",1398532500,0,1480.64516129032,"l"
"3148",1398535200,2700,1567.74193548387,"h"
"3149",1398540600,5400,1699.35483870968,"h"
"3150",1398540600,0,1683.87096774194,"l"
"3151",1398542400,1800,1732.25806451613,"h"
"3152",1398542400,0,1726.45161290323,"l"
"3153",1398543600,1200,1765.16129032258,"m"
"3154",1398544920,1320,1765.16129032258,"h"
"3155",1398545160,240,1772.90322580645,"m"
"3156",1398546000,840,1732.25806451613,"m"
"3157",1398547800,1800,1786.45161290323,"h"
"3158",1398547800,0,1778.70967741935,"l"
"3159",1398548400,600,1687.74193548387,"m"
"3160",1398549600,1200,1705.16129032258,"m"
"3161",1398552300,2700,1792.25806451613,"h"
"3162",1398552600,300,1722.58064516129,"m"
"3163",1398555000,2400,1645.16129032258,"h"
"3164",1398555660,660,1666.45161290323,"m"
"3165",1398555900,240,1625.8064516129,"m"
"3166",1398557100,1200,1519.35483870968,"m"
"3167",1398557100,0,1403.22580645161,"l"
"3168",1398557400,300,1180.64516129032,"m"
"3169",1398558600,1200,1219.35483870968,"m"
"3170",1398560400,1800,1180.64516129032,"h"
"3171",1398560400,0,1045.16129032258,"l"
"3172",1398562200,1800,1083.87096774194,"h"
"3173",1398562200,0,1064.51612903226,"l"
"3174",1398564000,1800,1103.22580645161,"h"
"3175",1398565800,1800,1161.29032258065,"h"
"3176",1398571320,5520,1339.35483870968,"h"
"3177",1398571500,180,1258.06451612903,"m"
"3178",1398573000,1500,1306.45161290323,"h"
"3179",1398573840,840,1246.45161290323,"m"
